Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
0056FC0B  sbb eax,1DFE00                                                    L"MMMM yyyy"
0056FC7A  sbb eax,1DFE00                                                    L"MMMM yyyy"
00570247  sbb eax,1DFE00                                                    L"MMMM yyyy"
005702B3  sbb eax,1DFE00                                                    L"MMMM yyyy"
00570886  sbb eax,1DFE00                                                    L"MMMM yyyy"
005708EC  sbb eax,1DFE00                                                    L"MMMM yyyy"
00570EC5  sbb eax,1DFE00                                                    L"MMMM yyyy"
00570F28  sbb eax,1DFE00                                                    L"MMMM yyyy"
00571501  sbb eax,1DFE00                                                    L"MMMM yyyy"
00571561  sbb eax,1DFE00                                                    L"MMMM yyyy"
00571B40  sbb eax,1DFE00                                                    L"MMMM yyyy"
00571B9A  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057217F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005721D6  sbb eax,1DFE00                                                    L"MMMM yyyy"
005727BB  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057280F  sbb eax,1DFE00                                                    L"MMMM yyyy"
00572DFA  sbb eax,1DFE00                                                    L"MMMM yyyy"
00572E48  sbb eax,1DFE00                                                    L"MMMM yyyy"
00573439  sbb eax,1DFE00                                                    L"MMMM yyyy"
00573484  sbb eax,1DFE00                                                    L"MMMM yyyy"
00573A75  sbb eax,1DFE00                                                    L"MMMM yyyy"
00573ABD  sbb eax,1DFE00                                                    L"MMMM yyyy"
005740B4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005740F9  sbb eax,1DFE00                                                    L"MMMM yyyy"
005746F0  sbb eax,1DFE00                                                    L"MMMM yyyy"
00574732  sbb eax,1DFE00                                                    L"MMMM yyyy"
00574D2F  sbb eax,1DFE00                                                    L"MMMM yyyy"
00574D6B  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057536E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005753A7  sbb eax,1DFE00                                                    L"MMMM yyyy"
005759AA  sbb eax,1DFE00                                                    L"MMMM yyyy"
005759E0  sbb eax,1DFE00                                                    L"MMMM yyyy"
00575FE9  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057601C  sbb eax,1DFE00                                                    L"MMMM yyyy"
00576625  sbb eax,1DFE00                                                    L"MMMM yyyy"
00576655  sbb eax,1DFE00                                                    L"MMMM yyyy"
00576C64  sbb eax,1DFE00                                                    L"MMMM yyyy"
005772CA  sbb eax,1DFE00                                                    L"MMMM yyyy"
005778DF  sbb eax,1DFE00                                                    L"MMMM yyyy"
00577903  sbb eax,1DFE00                                                    L"MMMM yyyy"
00577F1E  sbb eax,1DFE00                                                    L"MMMM yyyy"
00577F3F  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057855A  sbb eax,1DFE00                                                    L"MMMM yyyy"
00578578  sbb eax,1DFE00                                                    L"MMMM yyyy"
00578B99  sbb eax,1DFE00                                                    L"MMMM yyyy"
00578BB4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005791D5  sbb eax,1DFE00                                                    L"MMMM yyyy"
005791ED  sbb eax,1DFE00                                                    L"MMMM yyyy"
00579814  sbb eax,1DFE00                                                    L"MMMM yyyy"
00579829  sbb eax,1DFE00                                                    L"MMMM yyyy"
00579E50  sbb eax,1DFE00                                                    L"MMMM yyyy"
00579E62  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057A48F  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057A49E  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057AACB  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057AAD7  sbb eax,1DFE00                                                    L"MMMM yyyy"
0057B10A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005B18CC  push mhxalphabetbingo.36BFE03                                     "jQ"
005B1F08  push mhxalphabetbingo.36BFE03                                     "jQ"
005B7EB4  push mhxalphabetbingo.36BFE03                                     "jQ"
005D4CCB  mov edx,7EFE4B5E                                                  L"WINDOWS NT\\\\CURRENTVERSION\\\\WINDOWS"
005E570F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E5D42  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E5D4E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E637B  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E638A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E69B7  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E69C9  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E6FF0  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E7005  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E762C  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E7644  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E7A70  push mhxalphabetbingo.36DFE10                                     "jQ"
005E7C65  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E7C80  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E82A1  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E82BF  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E88DA  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E88FB  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E8F16  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E8F3A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E954F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005E9BB5  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EA1C4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EA1F4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EA7FD  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EA830  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EAE39  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EAE6F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EB472  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EB4AB  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EBAAE  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EBAEA  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EC0E7  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EC129  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EC720  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EC765  sbb eax,1DFE00                                                    L"MMMM yyyy"
005ECD5C  sbb eax,1DFE00                                                    L"MMMM yyyy"
005ECDA4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005ED395  sbb eax,1DFE00                                                    L"MMMM yyyy"
005ED3E0  sbb eax,1DFE00                                                    L"MMMM yyyy"
005ED9D1  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EDA1F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EE00A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EE05E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EE643  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EE69A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EEC7F  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EECD9  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EF2B8  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EF318  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EF8F1  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EF954  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EFF2D  sbb eax,1DFE00                                                    L"MMMM yyyy"
005EFF93  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F05D2  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F0C0E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F124D  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F188C  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F1EC8  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F43A9  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F6710  cmp eax,mhxalphabetbingo.35FFE0A                                  "~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~lllXXXJJJ999"
005F71EA  cmp eax,mhxalphabetbingo.35FFE0C                                  "~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~lllXXXJJJ999"
005F81EC  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F82AC  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F8825  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F88EB  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F8E5E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F9497  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F9AD0  sbb eax,1DFE00                                                    L"MMMM yyyy"
005F9BA5  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FA10C  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FA1E4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FA745  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FA823  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FAD7E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FAE62  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FB3B7  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FB4A1  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FB9F0  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FBADD  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FC029  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FC11C  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FC665  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FC75B  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FCC9E  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FCD9A  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FD2D7  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FD3D9  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FD910  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FDA18  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FDF49  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FE057  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FE582  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FE696  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FEBBB  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FECD5  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FF1F4  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FF311  sbb eax,1DFE00                                                    L"MMMM yyyy"
005FF82D  sbb eax,1DFE00                                                    L"MMMM yyyy"
006AAE12  sbb eax,1E5AD2                                                    L"000409"
006BB9CA  mov dword ptr ds:[766C982C],eax                                   L"D4CBE8};0409:00000409"
006CAF2A  add bh,byte ptr ds:[eax+880F80]                                   "Line1"
0080015B  sbb eax,1F6FCA                                                    L"00000409"
017DB594  xor eax,ole32.762C7EC9                                            "HandleA"
01865CE1  xor dh,byte ptr ds:[edi+75C73968]                                 "g-L1-1-0.dll"
01936F5E  sub dl,byte ptr ss:[ebp+75C7394D]                                 "PI-MS-Win-Core-ErrorHandling-L1-1-0.dll"
01970174  xor edi,dword ptr ds:[edx+75C73969]                               "-L1-1-0.dll"
01D3FABE  add eax,191480                                                    L"ecture=\"x86\",publicKeyToken=\"6595b64144ccf1df\",type=\"win32\",version=\"5.82.7600.16385\"C:\\Windows\\WinSxS\\manifests\\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_5.82.7600.16385_en-us_020378a8991bbcc2.manifest"
01E1B943  add byte ptr ds:[ebx+1C0000],bh                                   "L<"
01F83B26  and eax,190000                                                    "Actx "
026E4BB9  and eax,73429EF5                                                  "     wParam: %x,                                                                           lParam: %x,                                                                           dwFlags: %x,                                                                           pdwResult: %x                                                                           \n"
02825F4E  push rpcrt4.75C73C6D                                              "L\n"
0286B668  sub eax,advapi32.76906C6E                                         L"ritical"
028B8BB5  push kernel32.765E9B96                                            "ll64"
02B64FFB  mov esi,rpcrt4.75BE4576                                           "dingInqAuthClientExA"
02CCEBB4  add eax,192C80                                                    L"mboLBox"
0334BBD1  and eax,1E0000                                                    L"rige)"
036A6B34  push mhxalphabetbingo.5164D4                                      L"MHX Bingo Caller - School Edition - Kindergarten Dolch List Words"
036A731E  push mhxalphabetbingo.516AE4                                      L"\\regkey.txt"
036A7441  push mhxalphabetbingo.516B08                                      L"KC14PR5B"
036A76A4  push mhxalphabetbingo.5164D4                                      L"MHX Bingo Caller - School Edition - Kindergarten Dolch List Words"
036A77FE  push mhxalphabetbingo.516B20                                      L"LOWERCASE"
036A7F9B  push mhxalphabetbingo.516B50                                      L"600"
036A816C  push mhxalphabetbingo.516B5C                                      L"UPPERCASE"
036A84F3  push mhxalphabetbingo.516D3C                                      L"10"
036A8530  push mhxalphabetbingo.516D3C                                      L"10"
036A8A33  push mhxalphabetbingo.516D48                                      L"15"
036A8A70  push mhxalphabetbingo.516D48                                      L"15"
036A94B3  push mhxalphabetbingo.516D5C                                      L"20"
036A94F0  push mhxalphabetbingo.516D5C                                      L"20"
036AA6E5  push mhxalphabetbingo.516D5C                                      L"20"
036AA7AF  push mhxalphabetbingo.516D78                                      L"19"
036AA879  push mhxalphabetbingo.516D84                                      L"18"
036AA943  push mhxalphabetbingo.516D90                                      L"17"
036AAA0D  push mhxalphabetbingo.516D9C                                      L"16"
036AAAD7  push mhxalphabetbingo.516D48                                      L"15"
036AABA1  push mhxalphabetbingo.516DA8                                      L"14"
036AAC6B  push mhxalphabetbingo.516DB4                                      L"13"
036AAD35  push mhxalphabetbingo.516DC0                                      L"12"
036AADFF  push mhxalphabetbingo.516DCC                                      L"11"
036AAEC9  push mhxalphabetbingo.516D3C                                      L"10"
036AE6C0  push mhxalphabetbingo.516B5C                                      L"UPPERCASE"
036AE759  push mhxalphabetbingo.516B20                                      L"LOWERCASE"
036AEB27  push mhxalphabetbingo.516F70                                      L"26"
036B4C44  push mhxalphabetbingo.516F7C                                      L"\\Alphabet\\A.WAV"
036B4F92  push mhxalphabetbingo.516FA0                                      L"\\Alphabet\\B.WAV"
036B52E0  push mhxalphabetbingo.516FC4                                      L"\\Alphabet\\C.WAV"
036B562E  push mhxalphabetbingo.516FEC                                      L"\\Alphabet\\D.WAV"
036B597C  push mhxalphabetbingo.517010                                      L"\\Alphabet\\E.WAV"
036B5CCA  push mhxalphabetbingo.517034                                      L"\\Alphabet\\F.WAV"
036B6018  push mhxalphabetbingo.517058                                      L"\\Alphabet\\G.WAV"
036B6366  push mhxalphabetbingo.51707C                                      L"\\Alphabet\\H.WAV"
036B66B4  push mhxalphabetbingo.5170A0                                      L"\\Alphabet\\I.WAV"
036B6A02  push mhxalphabetbingo.5170C4                                      L"\\Alphabet\\J.WAV"
036B6D50  push mhxalphabetbingo.5170E8                                      L"\\Alphabet\\K.WAV"
036B709E  push mhxalphabetbingo.51710C                                      L"\\Alphabet\\L.WAV"
036B73EC  push mhxalphabetbingo.517130                                      L"\\Alphabet\\M.WAV"
036B773A  push mhxalphabetbingo.517154                                      L"\\Alphabet\\N.WAV"
036B7A88  push mhxalphabetbingo.517178                                      L"\\Alphabet\\O.WAV"
036B7DD6  push mhxalphabetbingo.5171AC                                      L"\\Alphabet\\P.WAV"
036B8124  push mhxalphabetbingo.5171D0                                      L"\\Alphabet\\Q.WAV"
036B8472  push mhxalphabetbingo.5171F4                                      L"\\Alphabet\\R.WAV"
036B87C0  push mhxalphabetbingo.517218                                      L"\\Alphabet\\S.WAV"
036B8B0E  push mhxalphabetbingo.51723C                                      L"\\Alphabet\\T.WAV"
036B8E5C  push mhxalphabetbingo.517260                                      L"\\Alphabet\\U.WAV"
036B91AA  push mhxalphabetbingo.517284                                      L"\\Alphabet\\V.WAV"
036B94F8  push mhxalphabetbingo.5172A8                                      L"\\Alphabet\\W.WAV"
036B9846  push mhxalphabetbingo.5172CC                                      L"\\Alphabet\\X.WAV"
036B9B94  push mhxalphabetbingo.5172F0                                      L"\\Alphabet\\Y.WAV"
036B9EE2  push mhxalphabetbingo.517314                                      L"\\Alphabet\\Z.WAV"
036BA27C  push mhxalphabetbingo.516F7C                                      L"\\Alphabet\\A.WAV"
036BA575  push mhxalphabetbingo.516FA0                                      L"\\Alphabet\\B.WAV"
036BA86E  push mhxalphabetbingo.516FC4                                      L"\\Alphabet\\C.WAV"
036BAB67  push mhxalphabetbingo.516FEC                                      L"\\Alphabet\\D.WAV"
036BAE60  push mhxalphabetbingo.517010                                      L"\\Alphabet\\E.WAV"
036BB159  push mhxalphabetbingo.517034                                      L"\\Alphabet\\F.WAV"
036BB452  push mhxalphabetbingo.517058                                      L"\\Alphabet\\G.WAV"
036BB74B  push mhxalphabetbingo.51707C                                      L"\\Alphabet\\H.WAV"
036BBA44  push mhxalphabetbingo.5170A0                                      L"\\Alphabet\\I.WAV"
036BBD3D  push mhxalphabetbingo.5170C4                                      L"\\Alphabet\\J.WAV"
036BC036  push mhxalphabetbingo.5170E8                                      L"\\Alphabet\\K.WAV"
036BC32F  push mhxalphabetbingo.51710C                                      L"\\Alphabet\\L.WAV"
036BC628  push mhxalphabetbingo.517130                                      L"\\Alphabet\\M.WAV"
036BC921  push mhxalphabetbingo.517154                                      L"\\Alphabet\\N.WAV"
036BCC1A  push mhxalphabetbingo.517178                                      L"\\Alphabet\\O.WAV"
036BCF13  push mhxalphabetbingo.5171AC                                      L"\\Alphabet\\P.WAV"
036BD20C  push mhxalphabetbingo.5171D0                                      L"\\Alphabet\\Q.WAV"
036BD505  push mhxalphabetbingo.5171F4                                      L"\\Alphabet\\R.WAV"
036BD7FE  push mhxalphabetbingo.517218                                      L"\\Alphabet\\S.WAV"
036BDAF7  push mhxalphabetbingo.51723C                                      L"\\Alphabet\\T.WAV"
036BDDF0  push mhxalphabetbingo.517260                                      L"\\Alphabet\\U.WAV"
036BE0E9  push mhxalphabetbingo.517284                                      L"\\Alphabet\\V.WAV"
036BE3E2  push mhxalphabetbingo.5172A8                                      L"\\Alphabet\\W.WAV"
036BE6DB  push mhxalphabetbingo.5172CC                                      L"\\Alphabet\\X.WAV"
036BE9D4  push mhxalphabetbingo.5172F0                                      L"\\Alphabet\\Y.WAV"
036BECCD  push mhxalphabetbingo.517314                                      L"\\Alphabet\\Z.WAV"
036BFACB  push mhxalphabetbingo.516D3C                                      L"10"
036BFB06  push mhxalphabetbingo.516D3C                                      L"10"
036C1A57  push mhxalphabetbingo.516F7C                                      L"\\Alphabet\\A.WAV"
036C1B68  push mhxalphabetbingo.516FA0                                      L"\\Alphabet\\B.WAV"
036C1C79  push mhxalphabetbingo.516FC4                                      L"\\Alphabet\\C.WAV"
036C1D8A  push mhxalphabetbingo.516FEC                                      L"\\Alphabet\\D.WAV"
036C1E9B  push mhxalphabetbingo.517010                                      L"\\Alphabet\\E.WAV"
036C1FAC  push mhxalphabetbingo.517034                                      L"\\Alphabet\\F.WAV"
036C20BD  push mhxalphabetbingo.517058                                      L"\\Alphabet\\G.WAV"
036C21CE  push mhxalphabetbingo.51707C                                      L"\\Alphabet\\H.WAV"
036C22DF  push mhxalphabetbingo.5170A0                                      L"\\Alphabet\\I.WAV"
036C23F0  push mhxalphabetbingo.5170C4                                      L"\\Alphabet\\J.WAV"
036C2501  push mhxalphabetbingo.5170E8                                      L"\\Alphabet\\K.WAV"
036C2612  push mhxalphabetbingo.51710C                                      L"\\Alphabet\\L.WAV"
036C2723  push mhxalphabetbingo.517130                                      L"\\Alphabet\\M.WAV"
036C2834  push mhxalphabetbingo.517154                                      L"\\Alphabet\\N.WAV"
036C2945  push mhxalphabetbingo.517178                                      L"\\Alphabet\\O.WAV"
036C2A56  push mhxalphabetbingo.5171AC                                      L"\\Alphabet\\P.WAV"
036C2B67  push mhxalphabetbingo.5171D0                                      L"\\Alphabet\\Q.WAV"
036C2C78  push mhxalphabetbingo.5171F4                                      L"\\Alphabet\\R.WAV"
036C2D89  push mhxalphabetbingo.517218                                      L"\\Alphabet\\S.WAV"
036C2E9A  push mhxalphabetbingo.51723C                                      L"\\Alphabet\\T.WAV"
036C2FAB  push mhxalphabetbingo.517260                                      L"\\Alphabet\\U.WAV"
036C30BC  push mhxalphabetbingo.517284                                      L"\\Alphabet\\V.WAV"
036C31CD  push mhxalphabetbingo.5172A8                                      L"\\Alphabet\\W.WAV"
036C32DE  push mhxalphabetbingo.5172CC                                      L"\\Alphabet\\X.WAV"
036C33EF  push mhxalphabetbingo.5172F0                                      L"\\Alphabet\\Y.WAV"
036C3500  push mhxalphabetbingo.517314                                      L"\\Alphabet\\Z.WAV"
036C3611  push mhxalphabetbingo.516F7C                                      L"\\Alphabet\\A.WAV"
036C3722  push mhxalphabetbingo.516FA0                                      L"\\Alphabet\\B.WAV"
036C3833  push mhxalphabetbingo.516FC4                                      L"\\Alphabet\\C.WAV"
036C3944  push mhxalphabetbingo.516FEC                                      L"\\Alphabet\\D.WAV"
036C3A55  push mhxalphabetbingo.517010                                      L"\\Alphabet\\E.WAV"
