Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
004BEA92  mov edx,aoao watermark.4BEAF8                                     "Arial"
004BEB27  push aoao watermark.4BEBC4                                        "Arial"
004BEB30  mov ecx,aoao watermark.4BEBD4                                     "fontname"
004BEB4B  mov ecx,aoao watermark.4BEBE8                                     "fontheight"
004BEB5D  mov ecx,aoao watermark.4BEBFC                                     "fontstyle"
004BEB71  mov ecx,aoao watermark.4BEC10                                     "fontcolor"
004BEB85  mov ecx,aoao watermark.4BEC24                                     "bgcolor"
004BEC40  mov ecx,aoao watermark.4BECA8                                     "fontname"
004BEC53  mov ecx,aoao watermark.4BECBC                                     "fontheight"
004BEC66  mov ecx,aoao watermark.4BECD0                                     "fontstyle"
004BEC79  mov ecx,aoao watermark.4BECE4                                     "fontcolor"
004BEC8C  mov ecx,aoao watermark.4BECF8                                     "bgcolor"
004BED3E  mov edx,aoao watermark.4BEDA4                                     "Arial"
004BEDD3  push aoao watermark.4BEE70                                        "Arial"
004BEDDC  mov ecx,aoao watermark.4BEE80                                     "fontname"
004BEDF7  mov ecx,aoao watermark.4BEE94                                     "fontheight"
004BEE09  mov ecx,aoao watermark.4BEEA8                                     "fontstyle"
004BEE1D  mov ecx,aoao watermark.4BEEBC                                     "fontcolor"
004BEE31  mov ecx,aoao watermark.4BEED0                                     "bgcolor"
004BEEEC  mov ecx,aoao watermark.4BEF54                                     "fontname"
004BEEFF  mov ecx,aoao watermark.4BEF68                                     "fontheight"
004BEF12  mov ecx,aoao watermark.4BEF7C                                     "fontstyle"
004BEF25  mov ecx,aoao watermark.4BEF90                                     "fontcolor"
004BEF38  mov ecx,aoao watermark.4BEFA4                                     "bgcolor"
004BEFED  mov edx,aoao watermark.4BF07C                                     "Arial"
004BF0B8  mov ecx,aoao watermark.4BF348                                     "tabrect"
004BF0D7  mov ecx,aoao watermark.4BF358                                     "activetabrect"
004BF0F6  mov ecx,aoao watermark.4BF370                                     "focustabrect"
004BF115  mov ecx,aoao watermark.4BF388                                     "mouseintabrect"
004BF134  mov ecx,aoao watermark.4BF3A0                                     "clientrect"
004BF151  mov ecx,aoao watermark.4BF3B4                                     "bgpictureindex"
004BF16A  mov ecx,aoao watermark.4BF3CC                                     "lefttoppoint"
004BF18F  mov ecx,aoao watermark.4BF3E4                                     "righttoppoint"
004BF1B4  mov ecx,aoao watermark.4BF3FC                                     "leftbottompoint"
004BF1D9  mov ecx,aoao watermark.4BF414                                     "rightbottompoint"
004BF1FC  mov ecx,aoao watermark.4BF430                                     "tableftoffset"
004BF213  mov ecx,aoao watermark.4BF448                                     "tabrightoffset"
004BF22C  mov ecx,aoao watermark.4BF460                                     "tabsbgrect"
004BF247  push aoao watermark.4BF474                                        "Arial"
004BF250  mov ecx,aoao watermark.4BF484                                     "fontname"
004BF26E  mov ecx,aoao watermark.4BF498                                     "fontheight"
004BF283  mov ecx,aoao watermark.4BF4AC                                     "fontstyle"
004BF29A  mov ecx,aoao watermark.4BF4C0                                     "fontcolor"
004BF2B1  mov ecx,aoao watermark.4BF4D4                                     "activefontcolor"
004BF2C8  mov ecx,aoao watermark.4BF4EC                                     "focusfontcolor"
004BF2DF  mov ecx,aoao watermark.4BF504                                     "mouseinfontcolor"
004BF2FA  mov ecx,aoao watermark.4BF520                                     "updown"
004BF53C  mov ecx,aoao watermark.4BF700                                     "tabrect"
004BF54F  mov ecx,aoao watermark.4BF710                                     "activetabrect"
004BF562  mov ecx,aoao watermark.4BF728                                     "focustabrect"
004BF575  mov ecx,aoao watermark.4BF740                                     "mouseintabrect"
004BF588  mov ecx,aoao watermark.4BF758                                     "clientrect"
004BF59E  mov ecx,aoao watermark.4BF76C                                     "bgpictureindex"
004BF5B4  mov ecx,aoao watermark.4BF784                                     "lefttoppoint"
004BF5CA  mov ecx,aoao watermark.4BF79C                                     "righttoppoint"
004BF5E0  mov ecx,aoao watermark.4BF7B4                                     "leftbottompoint"
004BF5F6  mov ecx,aoao watermark.4BF7CC                                     "rightbottompoint"
004BF60C  mov ecx,aoao watermark.4BF7E8                                     "tableftoffset"
004BF622  mov ecx,aoao watermark.4BF800                                     "tabrightoffset"
004BF635  mov ecx,aoao watermark.4BF818                                     "tabsbgrect"
004BF64B  mov ecx,aoao watermark.4BF82C                                     "fontname"
004BF661  mov ecx,aoao watermark.4BF840                                     "fontheight"
004BF677  mov ecx,aoao watermark.4BF854                                     "fontstyle"
004BF68D  mov ecx,aoao watermark.4BF868                                     "fontcolor"
004BF6A3  mov ecx,aoao watermark.4BF87C                                     "activefontcolor"
004BF6B9  mov ecx,aoao watermark.4BF894                                     "focusfontcolor"
004BF6CF  mov ecx,aoao watermark.4BF8AC                                     "mouseinfontcolor"
004BF6E5  mov ecx,aoao watermark.4BF8C8                                     "updown"
004BF911  mov edx,aoao watermark.4BF9A8                                     "Arial"
004BF93E  mov edx,aoao watermark.4BF9A8                                     "Arial"
004BF9E4  mov ecx,aoao watermark.4BFC28                                     "fixedcellrect"
004BFA03  mov ecx,aoao watermark.4BFC40                                     "selectcellrect"
004BFA22  mov ecx,aoao watermark.4BFC58                                     "focuscellrect"
004BFA3F  mov ecx,aoao watermark.4BFC70                                     "fixedcellleftoffset"
004BFA53  mov ecx,aoao watermark.4BFC8C                                     "fixedcellrightoffset"
004BFA69  mov ecx,aoao watermark.4BFCAC                                     "fixedcelltextrect"
004BFA86  mov ecx,aoao watermark.4BFCC8                                     "cellleftoffset"
004BFA9A  mov ecx,aoao watermark.4BFCE0                                     "cellrightoffset"
004BFAB0  mov ecx,aoao watermark.4BFCF8                                     "celltextrect"
004BFACD  mov ecx,aoao watermark.4BFD10                                     "linescolor"
004BFAE4  mov ecx,aoao watermark.4BFD24                                     "bgcolor"
004BFAF9  push aoao watermark.4BFD34                                        "Arial"
004BFB02  mov ecx,aoao watermark.4BFD44                                     "fontname"
004BFB20  mov ecx,aoao watermark.4BFD58                                     "fontheight"
004BFB35  mov ecx,aoao watermark.4BFD6C                                     "fontstyle"
004BFB4C  mov ecx,aoao watermark.4BFD80                                     "fontcolor"
004BFB63  mov ecx,aoao watermark.4BFD94                                     "selectfontcolor"
004BFB7A  mov ecx,aoao watermark.4BFDAC                                     "focusfontcolor"
004BFB8F  push aoao watermark.4BFD34                                        "Arial"
004BFB98  mov ecx,aoao watermark.4BFDC4                                     "fixedfontname"
004BFBB6  mov ecx,aoao watermark.4BFDDC                                     "fixedfontheight"
004BFBCB  mov ecx,aoao watermark.4BFDF4                                     "fixedfontstyle"
004BFBE2  mov ecx,aoao watermark.4BFE0C                                     "fixedfontcolor"
004BFE30  mov ecx,aoao watermark.4BFFEC                                     "fixedcellrect"
004BFE43  mov ecx,aoao watermark.4C0004                                     "selectcellrect"
004BFE56  mov ecx,aoao watermark.4C001C                                     "focuscellrect"
004BFE69  mov ecx,aoao watermark.4C0034                                     "fixedcellleftoffset"
004BFE7C  mov ecx,aoao watermark.4C0050                                     "fixedcellrightoffset"
004BFE8F  mov ecx,aoao watermark.4C0070                                     "fixedcelltextrect"
004BFEA2  mov ecx,aoao watermark.4C008C                                     "cellleftoffset"
004BFEB5  mov ecx,aoao watermark.4C00A4                                     "cellrightoffset"
004BFEC8  mov ecx,aoao watermark.4C00BC                                     "celltextrect"
004BFEDE  mov ecx,aoao watermark.4C00D4                                     "linescolor"
004BFEF4  mov ecx,aoao watermark.4C00E8                                     "bgcolor"
004BFF0A  mov ecx,aoao watermark.4C00F8                                     "fontname"
004BFF20  mov ecx,aoao watermark.4C010C                                     "fontheight"
004BFF36  mov ecx,aoao watermark.4C0120                                     "fontstyle"
004BFF4C  mov ecx,aoao watermark.4C0134                                     "fontcolor"
004BFF62  mov ecx,aoao watermark.4C0148                                     "selectfontcolor"
004BFF78  mov ecx,aoao watermark.4C0160                                     "focusfontcolor"
004BFF8E  mov ecx,aoao watermark.4C0178                                     "fixedfontname"
004BFFA4  mov ecx,aoao watermark.4C0190                                     "fixedfontheight"
004BFFBA  mov ecx,aoao watermark.4C01A8                                     "fixedfontstyle"
004BFFD0  mov ecx,aoao watermark.4C01C0                                     "fixedfontcolor"
004C02E4  mov ecx,aoao watermark.4C0388                                     "lefttoppoint"
004C0301  mov ecx,aoao watermark.4C03A0                                     "righttoppoint"
004C031E  mov ecx,aoao watermark.4C03B8                                     "leftbottompoint"
004C033B  mov ecx,aoao watermark.4C03D0                                     "rightbottompoint"
004C035C  mov ecx,aoao watermark.4C03EC                                     "clientrect"
004C040B  mov ecx,aoao watermark.4C0474                                     "lefttoppoint"
004C041E  mov ecx,aoao watermark.4C048C                                     "righttoppoint"
004C0431  mov ecx,aoao watermark.4C04A4                                     "leftbottompoint"
004C0444  mov ecx,aoao watermark.4C04BC                                     "rightbottompoint"
004C0457  mov ecx,aoao watermark.4C04D8                                     "clientrect"
004C0522  mov edx,aoao watermark.4C058C                                     "Arial"
004C05C5  mov ecx,aoao watermark.4C0758                                     "activeskinrect"
004C05E0  push aoao watermark.4C0770                                        "Arial"
004C05E9  mov ecx,aoao watermark.4C0780                                     "fontname"
004C0604  mov ecx,aoao watermark.4C0794                                     "fontheight"
004C0616  mov ecx,aoao watermark.4C07A8                                     "fontstyle"
004C062A  mov ecx,aoao watermark.4C07BC                                     "fontcolor"
004C063E  mov ecx,aoao watermark.4C07D0                                     "activefontcolor"
004C0652  mov ecx,aoao watermark.4C07E8                                     "disabledfontcolor"
004C0668  mov ecx,aoao watermark.4C0804                                     "upbuttonrect"
004C0687  mov ecx,aoao watermark.4C081C                                     "activeupbuttonrect"
004C06A9  mov ecx,aoao watermark.4C0838                                     "downupbuttonrect"
004C06CB  mov ecx,aoao watermark.4C0854                                     "downbuttonrect"
004C06ED  mov ecx,aoao watermark.4C086C                                     "activedownbuttonrect"
004C070F  mov ecx,aoao watermark.4C088C                                     "downdownbuttonrect"
004C08B4  mov ecx,aoao watermark.4C09C4                                     "activeskinrect"
004C08C7  mov ecx,aoao watermark.4C09DC                                     "fontname"
004C08DA  mov ecx,aoao watermark.4C09F0                                     "fontheight"
004C08ED  mov ecx,aoao watermark.4C0A04                                     "fontstyle"
004C0900  mov ecx,aoao watermark.4C0A18                                     "fontcolor"
004C0913  mov ecx,aoao watermark.4C0A2C                                     "activefontcolor"
004C0926  mov ecx,aoao watermark.4C0A44                                     "disabledfontcolor"
004C0939  mov ecx,aoao watermark.4C0A60                                     "upbuttonrect"
004C094F  mov ecx,aoao watermark.4C0A78                                     "activeupbuttonrect"
004C0965  mov ecx,aoao watermark.4C0A94                                     "downupbuttonrect"
004C097B  mov ecx,aoao watermark.4C0AB0                                     "downbuttonrect"
004C0991  mov ecx,aoao watermark.4C0AC8                                     "activedownbuttonrect"
004C09A7  mov ecx,aoao watermark.4C0AE8                                     "downdownbuttonrect"
004C0B3A  mov edx,aoao watermark.4C0BA0                                     "Arial"
004C0BD9  mov ecx,aoao watermark.4C0D28                                     "activeskinrect"
004C0BF4  push aoao watermark.4C0D40                                        "Arial"
004C0BFD  mov ecx,aoao watermark.4C0D50                                     "fontname"
004C0C18  mov ecx,aoao watermark.4C0D64                                     "fontheight"
004C0C2A  mov ecx,aoao watermark.4C0D78                                     "fontstyle"
004C0C3E  mov ecx,aoao watermark.4C0D8C                                     "fontcolor"
004C0C52  mov ecx,aoao watermark.4C0DA0                                     "disabledfontcolor"
004C0C66  mov ecx,aoao watermark.4C0DBC                                     "activefontcolor"
004C0C7C  mov ecx,aoao watermark.4C0DD4                                     "buttonrect"
004C0C9B  mov ecx,aoao watermark.4C0DE8                                     "activebuttonrect"
004C0CBD  mov ecx,aoao watermark.4C0E04                                     "downbuttonrect"
004C0CDF  mov ecx,aoao watermark.4C0E1C                                     "unenabledbuttonrect"
004C0E44  mov ecx,aoao watermark.4C0F28                                     "activeskinrect"
004C0E57  mov ecx,aoao watermark.4C0F40                                     "fontname"
004C0E6A  mov ecx,aoao watermark.4C0F54                                     "fontheight"
004C0E7D  mov ecx,aoao watermark.4C0F68                                     "fontstyle"
004C0E90  mov ecx,aoao watermark.4C0F7C                                     "fontcolor"
004C0EA3  mov ecx,aoao watermark.4C0F90                                     "disabledfontcolor"
004C0EB6  mov ecx,aoao watermark.4C0FAC                                     "activefontcolor"
004C0EC9  mov ecx,aoao watermark.4C0FC4                                     "buttonrect"
004C0EDF  mov ecx,aoao watermark.4C0FD8                                     "activebuttonrect"
004C0EF5  mov ecx,aoao watermark.4C0FF4                                     "downbuttonrect"
004C0F0B  mov ecx,aoao watermark.4C100C                                     "unenabledbuttonrect"
004C10A6  mov ecx,aoao watermark.4C10E0                                     "bgcolor"
004C10BD  mov ecx,aoao watermark.4C10F0                                     "activebgcolor"
004C1117  mov ecx,aoao watermark.4C1148                                     "bgcolor"
004C112D  mov ecx,aoao watermark.4C1158                                     "activebgcolor"
004C11A6  mov edx,aoao watermark.4C120C                                     "Arial"
004C123B  push aoao watermark.4C12DC                                        "Arial"
004C1244  mov ecx,aoao watermark.4C12EC                                     "fontname"
004C125F  mov ecx,aoao watermark.4C1300                                     "fontheight"
004C1271  mov ecx,aoao watermark.4C1314                                     "fontstyle"
004C1285  mov ecx,aoao watermark.4C1328                                     "fontcolor"
004C129C  mov ecx,aoao watermark.4C133C                                     "activefontcolor"
004C1360  mov ecx,aoao watermark.4C13C8                                     "fontname"
004C1373  mov ecx,aoao watermark.4C13DC                                     "fontheight"
004C1386  mov ecx,aoao watermark.4C13F0                                     "fontstyle"
004C1399  mov ecx,aoao watermark.4C1404                                     "fontcolor"
004C13AC  mov ecx,aoao watermark.4C1418                                     "activefontcolor"
004C1466  mov edx,aoao watermark.4C14C8                                     "Arial"
004C14F7  push aoao watermark.4C1580                                        "Arial"
004C1500  mov ecx,aoao watermark.4C1590                                     "fontname"
004C151B  mov ecx,aoao watermark.4C15A4                                     "fontheight"
004C152D  mov ecx,aoao watermark.4C15B8                                     "fontstyle"
004C1541  mov ecx,aoao watermark.4C15CC                                     "fontcolor"
004C15EC  mov ecx,aoao watermark.4C1640                                     "fontname"
004C15FF  mov ecx,aoao watermark.4C1654                                     "fontheight"
004C1612  mov ecx,aoao watermark.4C1668                                     "fontstyle"
004C1625  mov ecx,aoao watermark.4C167C                                     "fontcolor"
004C1720  mov ecx,aoao watermark.4C18F0                                     "trackarea"
004C173D  mov ecx,aoao watermark.4C1904                                     "upbuttonrect"
004C175A  mov ecx,aoao watermark.4C191C                                     "activeupbuttonrect"
004C1777  mov ecx,aoao watermark.4C1938                                     "downupbuttonrect"
004C1797  mov ecx,aoao watermark.4C1954                                     "downbuttonrect"
004C17B7  mov ecx,aoao watermark.4C196C                                     "activedownbuttonrect"
004C17D7  mov ecx,aoao watermark.4C198C                                     "downdownbuttonrect"
004C17F7  mov ecx,aoao watermark.4C19A8                                     "thumbrect"
004C1817  mov ecx,aoao watermark.4C19BC                                     "activethumbrect"
004C1837  mov ecx,aoao watermark.4C19D4                                     "downthumbrect"
004C1858  mov ecx,aoao watermark.4C19EC                                     "thumboffset1"
004C186F  mov ecx,aoao watermark.4C1A04                                     "thumboffset2"
004C1885  mov ecx,aoao watermark.4C1A1C                                     "glyphrect"
004C18A5  mov ecx,aoao watermark.4C1A30                                     "activeglyphrect"
004C18C5  mov ecx,aoao watermark.4C1A48                                     "downglyphrect"
004C1A6C  mov ecx,aoao watermark.4C1BB8                                     "trackarea"
004C1A7F  mov ecx,aoao watermark.4C1BCC                                     "upbuttonrect"
004C1A92  mov ecx,aoao watermark.4C1BE4                                     "activeupbuttonrect"
004C1AA8  mov ecx,aoao watermark.4C1C00                                     "downupbuttonrect"
004C1ABE  mov ecx,aoao watermark.4C1C1C                                     "downbuttonrect"
004C1AD4  mov ecx,aoao watermark.4C1C34                                     "activedownbuttonrect"
004C1AEA  mov ecx,aoao watermark.4C1C54                                     "downdownbuttonrect"
004C1B00  mov ecx,aoao watermark.4C1C70                                     "thumbrect"
004C1B16  mov ecx,aoao watermark.4C1C84                                     "activethumbrect"
004C1B2C  mov ecx,aoao watermark.4C1C9C                                     "downthumbrect"
004C1B42  mov ecx,aoao watermark.4C1CB4                                     "thumboffset1"
004C1B58  mov ecx,aoao watermark.4C1CCC                                     "thumboffset2"
004C1B6E  mov ecx,aoao watermark.4C1CE4                                     "glyphrect"
004C1B84  mov ecx,aoao watermark.4C1CF8                                     "activeglyphrect"
004C1B9A  mov ecx,aoao watermark.4C1D10                                     "downglyphrect"
004C1DF0  mov ecx,aoao watermark.4C1E6C                                     "trackarea"
004C1E0D  mov ecx,aoao watermark.4C1E80                                     "buttonrect"
004C1E2A  mov ecx,aoao watermark.4C1E94                                     "activebuttonrect"
004C1E46  mov ecx,aoao watermark.4C1EB0                                     "vertical"
004C1ECF  mov ecx,aoao watermark.4C1F28                                     "trackarea"
004C1EE2  mov ecx,aoao watermark.4C1F3C                                     "buttonrect"
004C1EF5  mov ecx,aoao watermark.4C1F50                                     "activebuttonrect"
004C1F0B  mov ecx,aoao watermark.4C1F6C                                     "vertical"
004C1FEF  mov edx,aoao watermark.4C205C                                     "Arial"
004C2095  mov ecx,aoao watermark.4C219C                                     "progressarea"
004C20B4  mov ecx,aoao watermark.4C21B4                                     "progressrect"
004C20D1  mov ecx,aoao watermark.4C21CC                                     "beginoffset"
004C20E5  mov ecx,aoao watermark.4C21E0                                     "endoffset"
004C20F7  mov ecx,aoao watermark.4C21F4                                     "vertical"
004C2109  push aoao watermark.4C2208                                        "Arial"
004C2112  mov ecx,aoao watermark.4C2218                                     "fontname"
004C212D  mov ecx,aoao watermark.4C222C                                     "fontheight"
004C2142  mov ecx,aoao watermark.4C2240                                     "fontstyle"
004C2159  mov ecx,aoao watermark.4C2254                                     "fontcolor"
004C2274  mov ecx,aoao watermark.4C2330                                     "progressarea"
004C2287  mov ecx,aoao watermark.4C2348                                     "progressrect"
004C229A  mov ecx,aoao watermark.4C2360                                     "beginoffset"
004C22AD  mov ecx,aoao watermark.4C2374                                     "endoffset"
004C22C0  mov ecx,aoao watermark.4C2388                                     "vertical"
004C22D3  mov ecx,aoao watermark.4C239C                                     "fontname"
004C22E9  mov ecx,aoao watermark.4C23B0                                     "fontheight"
004C22FF  mov ecx,aoao watermark.4C23C4                                     "fontstyle"
004C2315  mov ecx,aoao watermark.4C23D8                                     "fontcolor"
004C2471  mov ecx,aoao watermark.4C2490                                     "bgpictureindex"
004C24B3  mov ecx,aoao watermark.4C24D0                                     "bgpictureindex"
004C2521  mov edx,aoao watermark.4C258C                                     "Arial"
004C25C5  mov ecx,aoao watermark.4C2948                                     "rollhskinrect"
004C25E4  mov ecx,aoao watermark.4C2960                                     "rollvskinrect"
004C2601  mov ecx,aoao watermark.4C2978                                     "rollleftoffset"
004C2615  mov ecx,aoao watermark.4C2990                                     "rollrightoffset"
004C2629  mov ecx,aoao watermark.4C29A8                                     "rolltopoffset"
004C263D  mov ecx,aoao watermark.4C29C0                                     "rollbottomoffset"
004C2653  mov ecx,aoao watermark.4C29DC                                     "rollvcaptionrect"
004C2675  mov ecx,aoao watermark.4C29F8                                     "rollhcaptionrect"
004C2697  mov ecx,aoao watermark.4C2A14                                     "closebuttonrect"
004C26B9  mov ecx,aoao watermark.4C2A2C                                     "closebuttonactiverect"
004C26DB  mov ecx,aoao watermark.4C2A4C                                     "closebuttondownrect"
004C26FD  mov ecx,aoao watermark.4C2A68                                     "hrollbuttonrect"
004C271F  mov ecx,aoao watermark.4C2A80                                     "hrollbuttonactiverect"
004C2741  mov ecx,aoao watermark.4C2AA0                                     "hrollbuttondownrect"
004C2763  mov ecx,aoao watermark.4C2ABC                                     "hrestorebuttonrect"
004C2785  mov ecx,aoao watermark.4C2AD8                                     "hrestorebuttonactiverect"
004C27A7  mov ecx,aoao watermark.4C2AFC                                     "hrestorebuttondownrect"
004C27C9  mov ecx,aoao watermark.4C2B1C                                     "vrollbuttonrect"
004C27EB  mov ecx,aoao watermark.4C2B34                                     "vrollbuttonactiverect"
004C280D  mov ecx,aoao watermark.4C2B54                                     "vrollbuttondownrect"
004C282F  mov ecx,aoao watermark.4C2B70                                     "vrestorebuttonrect"
004C2851  mov ecx,aoao watermark.4C2B8C                                     "vrestorebuttonactiverect"
004C2873  mov ecx,aoao watermark.4C2BB0                                     "vrestorebuttondownrect"
004C2895  mov ecx,aoao watermark.4C2BD0                                     "captionrect"
004C28B3  push aoao watermark.4C2BE4                                        "Arial"
004C28BC  mov ecx,aoao watermark.4C2BF4                                     "fontname"
004C28DA  mov ecx,aoao watermark.4C2C08                                     "fontheight"
004C28EF  mov ecx,aoao watermark.4C2C1C                                     "fontstyle"
004C2906  mov ecx,aoao watermark.4C2C30                                     "fontcolor"
004C2C50  mov ecx,aoao watermark.4C2EB0                                     "rollhskinrect"
004C2C63  mov ecx,aoao watermark.4C2EC8                                     "rollvskinrect"
004C2C76  mov ecx,aoao watermark.4C2EE0                                     "rollleftoffset"
004C2C89  mov ecx,aoao watermark.4C2EF8                                     "rollrightoffset"
004C2C9C  mov ecx,aoao watermark.4C2F10                                     "rolltopoffset"
004C2CAF  mov ecx,aoao watermark.4C2F28                                     "rollbottomoffset"
004C2CC5  mov ecx,aoao watermark.4C2F44                                     "rollvcaptionrect"
004C2CDB  mov ecx,aoao watermark.4C2F60                                     "rollhcaptionrect"
004C2CF1  mov ecx,aoao watermark.4C2F7C                                     "closebuttonrect"
004C2D07  mov ecx,aoao watermark.4C2F94                                     "closebuttonactiverect"
004C2D1D  mov ecx,aoao watermark.4C2FB4                                     "closebuttondownrect"
004C2D33  mov ecx,aoao watermark.4C2FD0                                     "hrollbuttonrect"
004C2D49  mov ecx,aoao watermark.4C2FE8                                     "hrollbuttonactiverect"
004C2D5F  mov ecx,aoao watermark.4C3008                                     "hrollbuttondownrect"
004C2D75  mov ecx,aoao watermark.4C3024                                     "hrestorebuttonrect"
004C2D8B  mov ecx,aoao watermark.4C3040                                     "hrestorebuttonactiverect"
004C2DA1  mov ecx,aoao watermark.4C3064                                     "hrestorebuttondownrect"
004C2DB7  mov ecx,aoao watermark.4C3084                                     "vrollbuttonrect"
004C2DCD  mov ecx,aoao watermark.4C309C                                     "vrollbuttonactiverect"
004C2DE3  mov ecx,aoao watermark.4C30BC                                     "vrollbuttondownrect"
004C2DF9  mov ecx,aoao watermark.4C30D8                                     "vrestorebuttonrect"
004C2E0F  mov ecx,aoao watermark.4C30F4                                     "vrestorebuttonactiverect"
004C2E25  mov ecx,aoao watermark.4C3118                                     "vrestorebuttondownrect"
004C2E3B  mov ecx,aoao watermark.4C3138                                     "captionrect"
004C2E51  mov ecx,aoao watermark.4C314C                                     "fontname"
004C2E67  mov ecx,aoao watermark.4C3160                                     "fontheight"
004C2E7D  mov ecx,aoao watermark.4C3174                                     "fontstyle"
004C2E93  mov ecx,aoao watermark.4C3188                                     "fontcolor"
004C31E9  mov edx,aoao watermark.4C3258                                     "Arial"
004C328F  mov ecx,aoao watermark.4C339C                                     "bgpictureindex"
004C32A5  mov ecx,aoao watermark.4C33B4                                     "captionrect"
004C32C0  mov ecx,aoao watermark.4C33C8                                     "alignment"
004C32D2  push aoao watermark.4C33DC                                        "Arial"
004C32DB  mov ecx,aoao watermark.4C33EC                                     "fontname"
004C32F6  mov ecx,aoao watermark.4C3400                                     "fontheight"
004C3308  mov ecx,aoao watermark.4C3414                                     "fontstyle"
004C331C  mov ecx,aoao watermark.4C3428                                     "fontcolor"
004C3332  mov ecx,aoao watermark.4C343C                                     "checkimagerect"
004C3351  mov ecx,aoao watermark.4C3454                                     "uncheckimagerect"
004C347C  mov ecx,aoao watermark.4C3534                                     "bgpictureindex"
004C348F  mov ecx,aoao watermark.4C354C                                     "captionrect"
004C34A2  mov ecx,aoao watermark.4C3560                                     "alignment"
004C34B5  mov ecx,aoao watermark.4C3574                                     "fontname"
004C34C8  mov ecx,aoao watermark.4C3588                                     "fontheight"
004C34DB  mov ecx,aoao watermark.4C359C                                     "fontstyle"
004C34EE  mov ecx,aoao watermark.4C35B0                                     "fontcolor"
004C3501  mov ecx,aoao watermark.4C35C4                                     "checkimagerect"
004C3517  mov ecx,aoao watermark.4C35DC                                     "uncheckimagerect"
004C3638  mov edx,aoao watermark.4C3718                                     "Arial"
004C374D  push aoao watermark.4C396C                                        "Arial"
004C3756  mov ecx,aoao watermark.4C397C                                     "fontname"
004C3771  mov ecx,aoao watermark.4C3990                                     "fontheight"
004C3783  mov ecx,aoao watermark.4C39A4                                     "fontstyle"
004C3797  mov ecx,aoao watermark.4C39B8                                     "fontcolor"
004C37AB  mov ecx,aoao watermark.4C39CC                                     "activefontcolor"
004C37BF  mov ecx,aoao watermark.4C39E4                                     "unenabledfontcolor"
004C37D3  mov ecx,aoao watermark.4C3A00                                     "framefontcolor"
004C37EC  mov ecx,aoao watermark.4C3A18                                     "activeskinrect"
004C380B  mov ecx,aoao watermark.4C3A30                                     "checkimagearea"
004C382A  mov ecx,aoao watermark.4C3A48                                     "textarea"
004C384C  mov ecx,aoao watermark.4C3A5C                                     "checkimagerect"
004C386E  mov ecx,aoao watermark.4C3A74                                     "uncheckimagerect"
004C3890  mov ecx,aoao watermark.4C3A90                                     "activecheckimagerect"
004C38B2  mov ecx,aoao watermark.4C3AB0                                     "activeuncheckimagerect"
004C38D4  mov ecx,aoao watermark.4C3AD0                                     "unenabledcheckimagerect"
004C38F6  mov ecx,aoao watermark.4C3AF0                                     "unenableduncheckimagerect"
004C3914  mov ecx,aoao watermark.4C3B14                                     "morphing"
004C3929  mov ecx,aoao watermark.4C3B28                                     "morphkind"
004C3B48  mov ecx,aoao watermark.4C3CC4                                     "fontname"
004C3B5B  mov ecx,aoao watermark.4C3CD8                                     "fontheight"
004C3B6E  mov ecx,aoao watermark.4C3CEC                                     "fontstyle"
004C3B81  mov ecx,aoao watermark.4C3D00                                     "fontcolor"
004C3B97  mov ecx,aoao watermark.4C3D14                                     "framefontcolor"
004C3BAA  mov ecx,aoao watermark.4C3D2C                                     "activefontcolor"
004C3BBD  mov ecx,aoao watermark.4C3D44                                     "unenabledfontcolor"
004C3BD0  mov ecx,aoao watermark.4C3D60                                     "activeskinrect"
004C3BE3  mov ecx,aoao watermark.4C3D78                                     "checkimagearea"
004C3BF9  mov ecx,aoao watermark.4C3D90                                     "textarea"
004C3C0F  mov ecx,aoao watermark.4C3DA4                                     "checkimagerect"
004C3C25  mov ecx,aoao watermark.4C3DBC                                     "uncheckimagerect"
004C3C3B  mov ecx,aoao watermark.4C3DD8                                     "activecheckimagerect"
004C3C51  mov ecx,aoao watermark.4C3DF8                                     "activeuncheckimagerect"
004C3C67  mov ecx,aoao watermark.4C3E18                                     "unenabledcheckimagerect"
004C3C7D  mov ecx,aoao watermark.4C3E38                                     "unenableduncheckimagerect"
004C3C93  mov ecx,aoao watermark.4C3E5C                                     "morphing"
004C3CA9  mov ecx,aoao watermark.4C3E70                                     "morphkind"
004C3F04  mov ecx,aoao watermark.4C3F30                                     "trackbuttonrect"
004C3F56  mov ecx,aoao watermark.4C3F70                                     "trackbuttonrect"
004C3FC8  mov edx,aoao watermark.4C4078                                     "Arial"
004C40AD  push aoao watermark.4C41FC                                        "Arial"
004C40B6  mov ecx,aoao watermark.4C420C                                     "fontname"
004C40D1  mov ecx,aoao watermark.4C4220                                     "fontheight"
004C40E3  mov ecx,aoao watermark.4C4234                                     "fontstyle"
004C40F7  mov ecx,aoao watermark.4C4248                                     "fontcolor"
004C410B  mov ecx,aoao watermark.4C425C                                     "activefontcolor"
004C411F  mov ecx,aoao watermark.4C4274                                     "downfontcolor"
004C4133  mov ecx,aoao watermark.4C428C                                     "disabledfontcolor"
004C4149  mov ecx,aoao watermark.4C42A8                                     "activeskinrect"
004C4168  mov ecx,aoao watermark.4C42C0                                     "downskinrect"
